COD_ELEMENTO;IDE_EVENTO;MANIOBRA;IDE_CODIGO_CLASE;NOM_CODIGO;ANIO;MES;DIA;DUR_H;PROM_H;NUM_APERTURAS
CORQ0108;1193898;549028;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;14;9.072;9.072;1
GERQ0040;1195443;551395;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;1;30;17.283;17.283;1
SR-0030;1195409;551540;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CORTACIRCUITO;2023;2;1;0.567;0.567;1
101-32;1196864;561440;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;19;0.014;0.014;1
SR-0020;1198212;571762;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;3;13;0.024;0.024;1
205-25;1201114;590034;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;31;0.03;0.03;1
114-25;1205591;610726;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;19;0.02;0.02;1
S-289;1207814;614257;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;18;8.059;4.959;1
QURP0507;1208100;615581;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;6;28;0.85;0.85;1
R-055;1208801;622761;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;7;9;0.516;0.516;1
R-059;1210116;626520;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.003;0.003;1
S-430;1212518;633215;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;9;2.638;2.638;1
FIRQ0027;1221577;652291;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;15;1.514;1.514;1
307-22;1222813;654496;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;12;6;0.001;0.001;1
205-25;1193489;548567;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;9;0.002;0.002;1
R-045;1193830;548945;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;14;0.002;0.002;1
S-565;1194359;549767;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;1;17;16.135;16.135;1
MORQ0269;1195240;551038;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;1;26;6.68;6.68;1
114-22;1198105;565329;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;3;0.001;0.001;1
ARUQ0481;1204211;609324;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;5;9;0.583;0.583;1
ARRQ0295;1205974;611231;Interrupciones No Programadas no Excluibles;APERTURA POR TRANSFORMADOR QUEMADO;2023;5;24;0.129;0.129;1
R-160;1207509;615070;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;6;23;0.012;0.012;1
PIRQ0068;1209651;625709;Interrupciones No Programadas no Excluibles;APERTURA POR ANIMALES SOBRE LINEAS;2023;7;12;0.2;0.2;1
CORQ0019;1211320;628566;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;7;22;118.885;118.885;1
R-119;1211753;629211;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;7;31;0.001;0.001;1
CIRN0524;1219520;649453;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;23;0.731;0.731;1
S-1954;1222989;661814;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;12;9;18.063;18.063;1
SARQ0112;1194701;550280;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;20;5.591;5.591;1
S-919;1201360;591957;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;2;26.051;26.051;1
R-013;1206525;612075;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;30;0.001;0.001;1
206-23;1211539;628913;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;28;0.001;0.001;1
R-058;1219004;648627;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN COMUNICACIONES EN EQUIPOS DEL SISTEMA DE DISTRIBUCIóN LOCAL (SDL);2023;10;16;0.001;0.001;1
R-056;1223019;661776;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;12;10;13.618;6.121;1
205-24;1197016;561650;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;2;20;0.001;0.001;1
BURQ0093;1197411;564493;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;2;24;19.134;19.134;1
307-24;1200066;587845;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;23;0.001;0.001;1
MORP0374;1203949;608341;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;28;0.179;0.179;1
R-036;1206351;611716;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;27;0.424;0.424;1
205-25;1206427;611866;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;5;29;0.032;0.032;1
208-27;1210254;626773;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.001;0.001;1
QURQ0045;1210957;628217;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;7;24;0.355;0.355;1
QUUQ0013;1211973;633407;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;8;11;1.021;1.021;1
C-0329;1215611;645238;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;9;25;0.45;0.45;1
R-128;1218031;647334;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;10;0.002;0.002;1
TERP0105;1219920;649941;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;10;25;13.452;13.452;1
R-139;1219843;650804;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;11;1;0.336;0.336;1
307-22;1221731;652588;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;11;17;0.001;0.001;1
S-499;1221868;653737;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;11;28;7.05;7.05;1
ARUP0706;1193054;548072;Incumplimiento CCU;APERTURA DE UNICO USUARIO POR INCUMPLIMIENTO EN CONTRATO DE SERVICIOS PÚBLICOS;2023;1;1;744;744;1
R-044;1194469;549882;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;1;19;0.001;0.001;1
307-22;1195675;551673;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;2;2;51.205;3.482;1
QUUQ0112;1196152;561290;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;2;18;0.154;0.154;1
101-25;1196845;561414;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;19;0.001;0.001;1
205-24;1198314;565724;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;7;0.001;0.001;1
R-104;1203056;607000;Interrupciones No Programadas no Excluibles;APERTURA POR LINEA PRIMARIA ROTA;2023;4;19;0.003;0.003;1
S-1666;1203670;607884;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;25;18.849;18.849;1
GERQ0282;1203399;608662;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CONECTOR;2023;5;2;0.53;0.53;1
303-26;1204952;609494;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;5;10;0.016;0.016;1
S-432;1204845;609815;Interrupciones No Programadas no Excluibles;APERTURA POR ROBO DE INFRAESTRUCTURA;2023;5;12;1.691;1.691;1
S-1366;1211326;628846;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;26;47.897;47.897;1
CAUQ0207;1211510;630074;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;8;8;0.065;0.065;1
111-25;1213112;634061;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;8;17;0.001;0.001;1
303-24;1218999;648644;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;10;16;0.012;0.012;1
ARRP0408;1222749;661952;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;12;12;1.347;1.347;1
208-26;1199289;583704;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;17;0.019;0.019;1
QURQ0260;1199708;588762;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;3;29;5.529;5.529;1
GERQ0189;1204844;609745;Interrupciones No Programadas no Excluibles;APERTURA POR TERCEROS;2023;5;10;25.452;25.452;1
R-027;1206856;612600;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;6;4;0.002;0.002;1
101-25;1214828;643054;Interrupciones No Programadas no Excluibles;APERTURA POR TERCEROS;2023;9;8;1.724;1.724;1
CARQ0140;1215075;643464;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;9;12;5.535;5.535;1
CARP0637;1215216;643515;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;9;12;0.003;0.003;1
S-534;1194261;549876;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;1;17;25.764;25.764;1
CIRN0483;1200784;589615;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;3;29;4.619;4.619;1
R-036;1209471;622764;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;7;9;0.037;0.037;1
PIUQ0017;1209306;625737;Interrupciones Programadas no Excluibles;APERTURA PARA REALIZAR TRABAJOS DE PODA DE ARBOLES;2023;7;13;3.667;3.667;1
GERQ0211;1211427;628268;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;7;23;206.429;206.429;1
ARRQ0398;1211509;630061;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;8;8;8.649;8.649;1
PIRP0156;1217507;646696;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;10;6;5.439;5.439;1
ARRP0319;1221200;652573;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;11;17;2.05;2.05;1
R-042;1199313;583765;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;18;0.002;0.002;1
R-071;1201625;600922;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;4;5;0.002;0.002;1
S-340;1200848;605719;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;4;11;6.722;6.722;1
ARUQ1810;1201519;605985;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;4;13;0.484;0.484;1
S-1938;1202818;606640;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;16;48.629;48.629;1
R-110;1205065;609926;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;5;12;0.001;0.001;1
CARQ0169;1212342;630046;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;8;7;1.379;1.379;1
ARUQ1005;1217128;646056;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;10;2;0.608;0.608;1
QURQ0344;1217912;648537;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;16;1.184;1.184;1
R-094;1221043;652309;Exigencia Traslado y Adecuación de Infraestructura;PROYECTOS DE ADECUACIONES DE INFRAESTRUCTURA ELECTRICA O POR PLANES DE ORDENAMIENTO TERRITORIAL SOLICITADOS POR ENTIDADES GUBERNAMENTEALES;2023;11;15;0.075;0.075;1
CIRQ0168;1222532;654053;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;11;30;1.983;1.983;1
R-036;1223124;661970;Interrupciones No Programadas no Excluibles;APERTURA POR PRECAUCION;2023;12;12;0.011;0.011;1
307-22;1194311;549688;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;17;0.001;0.001;1
111-22;1198765;571751;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;12;0.001;0.001;1
R-035;1202826;606636;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;16;0.999;0.999;1
206-24;1204896;609661;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;11;0.001;0.001;1
304-22;1207191;613158;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;6;9;0.048;0.048;1
GERP0046;1216947;646030;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN PARARRAYOS;2023;10;2;0.436;0.436;1
R-054;1218218;647602;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;10;11;2.168;2.083;1
R-049;1218529;647879;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;12;0.001;0.001;1
MOUQ0151;1221828;653606;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;11;27;1.531;1.531;1
S-1475;1193349;548373;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;7;5.43;5.43;1
R-057;1193440;548547;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;1;9;0.564;0.564;1
112-22;1195179;551223;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;1;29;1.955;0.077;1
MORP0665;1198710;568602;Falla de un Activo de Nivel 1 de propiedad de los Usuarios;FALLA ACTIVO NIVEL 1 PROPIEDAD PARTICULAR;2023;3;10;16.893;16.893;1
208-23;1204483;609118;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;5;6;0.02;0.02;1
205-22;1205080;609950;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;5;13;0.001;0.001;1
S-1001;1210786;628496;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;7;25;6.319;6.319;1
S-716;1213170;641645;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;8;28;7.695;2.908;1
R-120;1215033;643145;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;9;9;13.996;8.933;1
304-23;1216979;645795;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;30;0.018;0.018;1
S-840;1218434;647837;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;12;0.017;0.017;1
304-26;1218910;648477;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;10;15;0.006;0.006;1
R-049;1194871;550499;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;21;0.004;0.004;1
COUQ0022;1196220;560480;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;2;10;2.042;2.042;1
205-24;1196864;561480;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;2;19;0.014;0.014;1
GEUQ0007;1198001;568476;Interrupciones Programadas no Excluibles;APERTURA POR MANTENIMIENTO EN REDES PRIMARIAS;2023;3;10;0.195;0.195;1
R-071;1203869;608250;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;28;0.001;0.001;1
S-352;1204152;608615;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;1;7.799;7.799;1
R-157;1207758;614185;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;6;18;0.001;0.001;1
CIRQ0239;1209985;626372;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;7;18;1.286;1.286;1
PIRQ0182;1210637;628231;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;20;87.399;87.399;1
CARQ0632;1213561;637775;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;8;21;45.731;45.731;1
PIRQ0109;1214751;643425;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA EN RED SECUNDARIA;2023;9;8;80.738;80.738;1
C-0679;1215111;643360;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO MANUAL;2023;9;11;0.006;0.006;1
303-27;1215417;643805;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;15;0.219;0.219;1
R-057;1193994;549173;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;1;15;0.001;0.001;1
S-990;1195597;560572;Interrupciones No Programadas no Excluibles;APERTURA POR TERCEROS;2023;2;11;0.486;0.486;1
TEUQ0022;1197488;568122;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;3;7;0.245;0.245;1
PIRQ0082;1198729;571872;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;3;11;56.006;56.006;1
111-25;1199419;583853;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;3;18;0.001;0.001;1
206-22;1203846;608153;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;4;27;0.013;0.013;1
CARQ0557;1203780;609179;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;5;8;1.275;1.275;1
S-189;1204624;609339;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;9;1.201;1.201;1
R-100;1204687;609401;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;5;10;0.001;0.001;1
R-093;1206686;613126;Interrupciones Programadas no Excluibles;APERTURA POR EXTENSION Y/O RECTIFICACION EN REDES;2023;6;8;0.048;0.048;1
304-23;1213351;634390;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;8;20;0.001;0.001;1
206-24;1214492;642559;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;9;5;0.001;0.001;1
R-082;1216115;644532;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;9;22;0.533;0.533;1
MORP0286;1218658;649462;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;10;23;1.1;1.1;1
TERP0069;1221241;652829;Interrupciones Programadas no Excluibles;APERTURA POR TRABAJOS DE PÉRDIDAS;2023;11;20;1.2;1.2;1
CARP0741;1223448;666037;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN TRANSFORMADOR DE DISTRIBUCION;2023;12;18;0.136;0.136;1
S-800;1193016;548855;Interrupciones No Programadas no Excluibles;APERTURA POR DEFECTO EN CORTACIRCUITO;2023;1;13;0.257;0.257;1
MORQ0032;1201880;601279;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;4;5;19.014;19.014;1
CARP0600;1205759;610975;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;5;21;16.421;16.421;1
112-35;1209807;625975;Interrupciones No Programadas no Excluibles;APERTURA POR DANOS SOBRE REDES DE OTROS OPERADORES DE RED;2023;7;15;0.025;0.025;1
R-059;1210084;626477;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;19;0.002;0.002;1
307-25;1210544;627264;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;7;20;0.021;0.021;1
208-22;1211222;628243;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DEL TRASNFORMADOR DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;7;24;6.448;0.188;1
111-25;1218109;647389;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;10;10;0.027;0.027;1
CORQ0093;1219131;648926;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;10;18;1.349;1.349;1
S-697;1221808;652960;Interrupciones No Programadas no Excluibles;APERTURA POR TRANSFORMADOR QUEMADO;2023;11;21;1.929;1.929;1
CARQ0149;1201453;594277;Interrupciones No Programadas no Excluibles;APERTURA POR ARBOL O RAMA SOBRE LINEAS;2023;4;4;0.493;0.493;1
SARN0323;1202317;605791;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;10;26.939;26.939;1
ARRN0817;1202833;606642;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;4;16;4.129;4.129;1
316-22;1203172;607134;Interrupciones No Programadas no Excluibles;APERTURA POR CAUSA DESCONOCIDA - ENSAYO AUTOMATICO;2023;4;20;0;0;1
208-25;1211238;628515;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DEL TRASNFORMADOR DE POTENCIA Y EQUIPOS ASOCIADOS.;2023;7;25;0.023;0.023;1
206-25;1211757;629216;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;8;1;0.001;0.001;1
307-25;1213356;634432;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;8;20;0.094;0.094;1
R-128;1218033;647339;Catástrofes Naturales;APERTURA POR FUERZA MAYOR;2023;10;10;0.043;0.043;1
S-832;1218327;647924;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;10;11;2.445;2.445;1
111-24;1219968;649972;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;10;26;0.001;0.001;1
307-25;1194023;549191;Interrupciones No Programadas no Excluibles;APERTURA POR FALLA DE LINEA DE SUBTRANSMISION DE DISTRIBUCIÓN;2023;1;15;0.003;0.003;1
R-074;1199280;583695;Interrupciones No Programadas no Excluibles;APERTURA POR CONDICIONES ATMOSFERICAS;2023;3;17;0.002;0.002;1
