FID;G3E_FNO;X_INICIAL;Y_INICIAL;X_FINAL;Y_FINAL
30634527;19000;-75,66857421;4,475955076;-75,66857421;4,475955076
30634528;19000;-75,69824855;4,430645529;-75,69864542;4,430833411
30634529;19000;-75,65460902;4,46273265;-75,65475124;4,460917622
30634530;19000;-75,65460902;4,46273265;-75,65348175;4,463422947
30634559;19000;-75,66198708;4,487043007;-75,66063991;4,489163064
30634531;19000;-75,666714;4,480233015;-75,66671109;4,480805266
30634532;19000;-75,71104766;4,463927872;-75,71029755;4,46380171
30634533;19000;-75,65510215;4,460182419;-75,6567727;4,458489691
30634535;19000;-75,69298981;4,432730349;-75,69346337;4,429954897
30634536;19000;-75,67388149;4,483061147;-75,67370684;4,483477574
30634537;19000;-75,68923497;4,460871771;-75,69095898;4,462809708
30634538;19000;-75,64968956;4,469937253;-75,6490238;4,469521904
30634539;19000;-75,65475124;4,460917622;-75,65630456;4,461628502
30634540;19000;-75,67464964;4,480817888;-75,67464964;4,480817888
30634543;19000;-75,64151622;4,465717481;-75,64152792;4,465723832
30634560;19000;-75,66671109;4,480805266;-75,665236;4,483413275
30634561;19000;-75,67265243;4,468665512;-75,67258257;4,469400364
30635081;19000;-75,6415117;4,465725609;-75,6415234;4,46573196
30635082;19000;-75,65916578;4,491718615;-75,65916578;4,491718615
30635083;19000;-75,64917039;4,432382659;-75,64917039;4,432382659
30635084;19000;-75,65574944;4,49478566;-75,65489732;4,495697971
30635085;19000;-75,68219054;4,468253471;-75,68064202;4,468780282
30635086;19000;-75,67292335;4,49792899;-75,67332085;4,498739781
30635087;19000;-75,67183026;4,492993516;-75,67183026;4,492993516
30635088;19000;-75,67248513;4,490649697;-75,67201078;4,492336627
30635089;19000;-75,67541826;4,479270741;-75,67464964;4,480817888
30635091;19000;-75,69572308;4,441663003;-75,69572308;4,441663003
30635092;19000;-75,66390554;4,46140366;-75,66200303;4,464277537
30635093;19000;-75,69642251;4,437070826;-75,69607926;4,43662358
30635094;19000;-75,64771709;4,468913644;-75,64703854;4,468592288
30635095;19000;-75,68418574;4,445365891;-75,68418574;4,445365891
30635096;19000;-75,67276935;4,495563717;-75,67220155;4,496658317
30635097;19000;-75,6533176;4,471910616;-75,6533158;4,471909708
30635098;19000;-75,67597941;4,444725575;-75,67597941;4,444725575
30635099;19000;-75,68915763;4,455540445;-75,68881791;4,456570417
30635100;19000;-75,68088588;4,470331187;-75,68088588;4,470331187
30635101;19000;-75,65459103;4,466450011;-75,65459103;4,466450011
30635104;19000;-75,69346337;4,429954897;-75,69370187;4,429087456
30635108;19000;-75,65609869;4,465153845;-75,65695419;4,465737708
30635109;19000;-75,68677584;4,441764551;-75,68677584;4,441764551
30635110;19000;-75,68767813;4,449087249;-75,68897491;4,450203494
30635111;19000;-75,6567727;4,458489691;-75,65853786;4,45630444
30635113;19000;-75,67346827;4,462656097;-75,67292973;4,463541025
30635114;19000;-75,64750889;4,445279092;-75,64528043;4,447173217
30635115;19000;-75,67258257;4,469400364;-75,67258257;4,469400364
30635117;19000;-75,65084222;4,470559674;-75,64968956;4,469937253
30634562;19000;-75,6408257;4,471991;-75,6408257;4,471991
30634563;19000;-75,65756213;4,466237918;-75,65838343;4,466805441
30634565;19000;-75,66954884;4,470783129;-75,66954884;4,470783129
30634566;19000;-75,69786056;4,439233308;-75,69678957;4,437789333
30634567;19000;-75,66200303;4,464277537;-75,6619796;4,464285628
30634568;19000;-75,68384025;4,441328662;-75,67897738;4,440270729
30634569;19000;-75,71631976;4,463030936;-75,71631976;4,463030936
30634572;19000;-75,68065102;4,468780299;-75,68065102;4,468780299
30634574;19000;-75,68106358;4,437351008;-75,68106358;4,437351008
30634575;19000;-75,65648208;4,451772133;-75,65604381;4,452506265
30634576;19000;-75,64051586;4,471061951;-75,64051586;4,471061951
30634577;19000;-75,68535115;4,466450503;-75,688477;4,467887989
30634579;19000;-75,67332986;4,498739799;-75,67332986;4,498739799
30634583;19000;-75,68651124;4,448351853;-75,68767813;4,449087249
30634584;19000;-75,67654005;4,459712994;-75,67654005;4,459712994
30634585;19000;-75,68419835;4,445365915;-75,68419835;4,445365915
30634589;19000;-75,68287355;4,467658104;-75,68219054;4,468253471
30634590;19000;-75,69374302;4,428758458;-75,69493192;4,429270575
30634591;19000;-75,67180361;4,478241304;-75,67180361;4,478241304
30634592;19000;-75,69607926;4,43662358;-75,69599576;4,436483295
30634593;19000;-75,66426733;4,443684271;-75,66426733;4,443684271
30634594;19000;-75,64667935;4,462458625;-75,64666135;4,462458625
30634595;19000;-75,68847736;4,457559705;-75,68779729;4,459472286
30634598;19000;-75,67536017;4,460132923;-75,67654005;4,459712994
30634599;19000;-75,67120472;4,440397832;-75,67120472;4,440397832
30634600;19000;-75,67292335;4,49792899;-75,67292335;4,49792899
30634601;19000;-75,68847736;4,457559705;-75,68847736;4,457559705
30634602;19000;-75,64141846;4,466426953;-75,64052895;4,465280702
30634603;19000;-75,68283508;4,463237242;-75,68283508;4,463237242
30634604;19000;-75,67223429;4,494622478;-75,67276935;4,495563717
30634605;19000;-75,67298055;4,465706306;-75,6731137;4,466736267
30634606;19000;-75,70631075;4,459917651;-75,70631075;4,459917651
30634608;19000;-75,66423434;4,45951214;-75,66390554;4,46140366
30634609;19000;-75,672345;4,489978627;-75,672345;4,489978627
30634612;19000;-75,67241303;4,469970489;-75,6707734;4,472921741
30634614;19000;-75,68793991;4,462176567;-75,68793991;4,462176567
30634616;19000;-75,65193191;4,471143097;-75,65084222;4,470559674
30634619;19000;-75,70405394;4,445602224;-75,70405394;4,445602224
30634620;19000;-75,65029016;4,44584139;-75,65029016;4,44584139
30634517;19000;-75,65460902;4,46273265;-75,65460902;4,46273265
30634518;19000;-75,69093591;4,441040133;-75,68869836;4,442060196
30634520;19000;-75,70023792;4,456952703;-75,69848069;4,458311803
30634521;19000;-75,69173117;4,482972712;-75,69173117;4,482972712
30634522;19000;-75,70338583;4,45660694;-75,7016338;4,456630771
30634524;19000;-75,65613645;4,483817749;-75,65581265;4,484033181
30634467;19000;-75,67198352;4,499018349;-75,67198352;4,499018349
30634468;19000;-75,67410215;4,460427942;-75,67408375;4,4606277
30634469;19000;-75,66971415;4,444586118;-75,6694062;4,444531285
30634470;19000;-75,65365773;4,472091183;-75,65363973;4,472091183
30634471;19000;-75,70403785;4,450869221;-75,70403785;4,450869221
30634473;19000;-75,64528043;4,447173217;-75,64403543;4,447738518
30634474;19000;-75,69641517;4,429890825;-75,69731434;4,430244187
30634475;19000;-75,70075062;4,457827887;-75,70125406;4,458354993
30634477;19000;-75,64528032;4,467641416;-75,64151529;4,465730136
30634478;19000;-75,67862246;4,445527983;-75,67597941;4,444725575
30634481;19000;-75,65771729;4,45442878;-75,65771729;4,45442878
30634482;19000;-75,65100509;4,44643673;-75,65100509;4,44643673
30634485;19000;-75,66831636;4,444784921;-75,66829601;4,444787711
30634486;19000;-75,67624409;4,477950617;-75,67624409;4,477950617
30634487;19000;-75,65486405;4,473385403;-75,65575147;4,474229694
30634488;19000;-75,67300372;4,4851496;-75,67273948;4,48578192
30634489;19000;-75,65475124;4,460917622;-75,65475124;4,460917622
30634490;19000;-75,69848069;4,458311803;-75,69848069;4,458311803
30634492;19000;-75,67312258;4,498785504;-75,67198352;4,499018349
30634493;19000;-75,66457122;4,467963756;-75,66457122;4,467963756
30634495;19000;-75,65662047;4,438343833;-75,65627961;4,43761
30634496;19000;-75,68095023;4,446346961;-75,68095023;4,446346961
30634497;19000;-75,67890418;4,46606934;-75,67890418;4,46606934
30634498;19000;-75,67775105;4,471832226;-75,67715093;4,472409663
30634500;19000;-75,67729773;4,47384376;-75,67729773;4,47384376
30634501;19000;-75,68779548;4,45947409;-75,68779818;4,459474096
30634502;19000;-75,68779729;4,459472286;-75,68657118;4,459085736
30634504;19000;-75,67729773;4,47384376;-75,6773784;4,474526468
30634505;19000;-75,68881791;4,456570417;-75,68847736;4,457559705
30634506;19000;-75,70556109;4,456648085;-75,70519273;4,456620273
30634508;19000;-75,69701113;4,449386034;-75,69585273;4,448925498
30634509;19000;-75,68419204;4,445365903;-75,68456215;4,445893665
30634511;19000;-75,66857421;4,475955076;-75,666714;4,480233015
30634512;19000;-75,68165638;4,443017796;-75,68165638;4,443017796
30634513;19000;-75,65852886;4,456304423;-75,65852886;4,456304423
30634514;19000;-75,68244943;4,443760622;-75,68419204;4,445365903
30634525;19000;-75,68914268;4,46825135;-75,69048196;4,469298976
30634526;19000;-75,68913524;4,460731454;-75,68924487;4,46087179
30634674;19000;-75,6735952;4,462228728;-75,6735952;4,462228728
30634675;19000;-75,68782034;4,442431004;-75,68677584;4,441764551
30634677;19000;-75,65280272;4,446087648;-75,65280272;4,446087648
30634679;19000;-75,6773784;4,474526468;-75,6773784;4,474526468
30634680;19000;-75,66728052;4,445448424;-75,66728052;4,445448424
30634681;19000;-75,67332439;4,498300424;-75,67332439;4,498300424
30634682;19000;-75,66681486;4,473212432;-75,66572555;4,473358587
30634683;19000;-75,65630456;4,461628502;-75,65739436;4,462152248
30634684;19000;-75,70519273;4,456620273;-75,70519273;4,456620273
30634686;19000;-75,69599576;4,436483295;-75,69298981;4,432730349
30634687;19000;-75,65573439;4,484443461;-75,65573439;4,484443461
30634690;19000;-75,66017357;4,469437858;-75,66017357;4,469437858
30634691;19000;-75,66692063;4,458439706;-75,66921461;4,461864113
30634692;19000;-75,65845798;4,490677591;-75,65845798;4,490677591
30634693;19000;-75,65627961;4,43761;-75,65553215;4,43283976
30634694;19000;-75,67273948;4,48578192;-75,67220279;4,485219473
30634695;19000;-75,64141846;4,466426953;-75,64111523;4,469025445
30634696;19000;-75,69002193;4,452891408;-75,68974858;4,453597857
30634698;19000;-75,68535114;4,466450502;-75,68511933;4,46661731
30634699;19000;-75,68214222;4,480414611;-75,68214222;4,480414611
30634700;19000;-75,65096577;4,439266752;-75,65096577;4,439266752
30634701;19000;-75,69048196;4,469298976;-75,6916111;4,469751197
30634702;19000;-75,6490238;4,469521904;-75,64771709;4,468913644
30634705;19000;-75,66063991;4,489163064;-75,65933835;4,491452261
30634706;19000;-75,69908333;4,449833333;-75,69771432;4,449545565
30634707;19000;-75,65631039;4,438467086;-75,65631039;4,438467086
30634708;19000;-75,65371695;4,473142691;-75,65371695;4,473142691
30634710;19000;-75,68419204;4,445365903;-75,68419204;4,445365903
30634711;19000;-75,65662047;4,438343833;-75,65964765;4,437012603
30634712;19000;-75,65964765;4,437012603;-75,6611992;4,436276089
30634715;19000;-75,65027214;4,445841354;-75,65027214;4,445841354
30634716;19000;-75,67183026;4,492993516;-75,67198079;4,492939565
30634718;19000;-75,66331747;4,439228238;-75,66331747;4,439228238
30634719;19000;-75,70568706;4,451393044;-75,70568436;4,451393039
30634720;19000;-75,65933835;4,491452261;-75,65916578;4,491718615
30634724;19000;-75,69678957;4,437789333;-75,69642251;4,437070826
30634725;19000;-75,69864542;4,430833411;-75,69864542;4,430833411
30634727;19000;-75,6408257;4,471991;-75,64058193;4,474122223
30634728;19000;-75,65220942;4,460870185;-75,65220942;4,460870185
30634729;19000;-75,68014855;4,467752342;-75,67890418;4,46606934
30634732;19000;-75,69298981;4,432730349;-75,69298981;4,432730349
30634787;19000;-75,65613645;4,483817749;-75,65581287;4,482989924
30634734;19000;-75,67179922;4,485699644;-75,67085833;4,485
30634735;19000;-75,64403543;4,447738518;-75,64403543;4,447738518
30634736;19000;-75,71497416;4,462943448;-75,71406029;4,463207538
30634738;19000;-75,68738057;4,483126404;-75,68740308;4,483121446
30634739;19000;-75,67273948;4,48578192;-75,67273948;4,48578192
30634740;19000;-75,69599576;4,436483295;-75,69599576;4,436483295
30634741;19000;-75,64165602;4,463311226;-75,64165602;4,463311226
30634742;19000;-75,70089019;4,454957778;-75,70089019;4,454957778
30634744;19000;-75,68466499;4,465853427;-75,68399038;4,465341355
30634747;19000;-75,65454464;4,449880747;-75,65454464;4,449880747
30634748;19000;-75,67265243;4,468665512;-75,67265243;4,468665512
30634749;19000;-75,65244476;4,439261484;-75,65437791;4,439159457
30634750;19000;-75,68984167;4,461568136;-75,68984167;4,461568136
30634752;19000;-75,65756213;4,466237918;-75,65756213;4,466237918
30634753;19000;-75,67897665;4,440299915;-75,67896293;4,440292398
30634755;19000;-75,70403785;4,450869221;-75,70263921;4,450890073
30634756;19000;-75,68881791;4,456570417;-75,68881791;4,456570417
30634758;19000;-75,65095676;4,439266734;-75,65244476;4,439261484
30634759;19000;-75,65940132;4,455084757;-75,66161443;4,456031951
30634760;19000;-75,66914099;4,475380297;-75,66918883;4,475328859
30634761;19000;-75,69680309;4,437784839;-75,69680576;4,437804733
30634763;19000;-75,65459733;4,466450023;-75,65544537;4,466229281
30634766;19000;-75,6732698;4,497649407;-75,67292335;4,49792899
30634768;19000;-75,67970077;4,470172519;-75,68088588;4,470331187
30634769;19000;-75,6619796;4,464285628;-75,6629643;4,465602007
30634771;19000;-75,66972316;4,444586136;-75,66972316;4,444586136
30634772;19000;-75,65236028;4,465764925;-75,65143704;4,465282178
30634773;19000;-75,66455103;4,457355712;-75,66423434;4,45951214
30634775;19000;-75,65773521;4,484808077;-75,65773521;4,484808077
30634777;19000;-75,66755454;4,446763426;-75,66755454;4,446763426
30634780;19000;-75,69935205;4,455732372;-75,69935205;4,455732372
30634782;19000;-75,67201078;4,492336627;-75,67183026;4,492993516
30634784;19000;-75,67044596;4,473629879;-75,66914099;4,475380297
30634789;19000;-75,65460364;4,466450036;-75,65460364;4,466450036
30634790;19000;-75,65649198;4,451776672;-75,65648927;4,451781187
30634621;19000;-75,68399038;4,465341355;-75,68283508;4,463237242
30634622;19000;-75,67715093;4,472409663;-75,67715093;4,472409663
30634623;19000;-75,67670875;4,476137093;-75,67648174;4,47708952
30634624;19000;-75,67824422;4,471121688;-75,67824422;4,471121688
30634625;19000;-75,67292973;4,463541025;-75,67356982;4,464674116
30634627;19000;-75,66121806;4,436306862;-75,66114811;4,436618621
30634628;19000;-75,68171671;4,48768775;-75,68171671;4,48768775
30634629;19000;-75,68511933;4,46661731;-75,68314912;4,467217456
30634630;19000;-75,70935042;4,463540473;-75,70935042;4,463540473
30634631;19000;-75,67044596;4,473629879;-75,67044596;4,473629879
30634632;19000;-75,68426778;4,481549167;-75,68426778;4,481549167
30634634;19000;-75,65236206;4,465779393;-75,65236479;4,46576403
30634635;19000;-75,65435869;4,429932822;-75,65391422;4,428745868
30634636;19000;-75,68869836;4,442060196;-75,68782034;4,442431004
30634637;19000;-75,68651124;4,448351853;-75,68651124;4,448351853
30634638;19000;-75,65939686;4,434862316;-75,65865667;4,434285921
30634639;19000;-75,69095898;4,462809708;-75,69095898;4,462809708
30634640;19000;-75,65553215;4,43283976;-75,65435869;4,429932822
30634642;19000;-75,67895211;4,440294186;-75,67942951;4,44076791
30634643;19000;-75,67410215;4,460427942;-75,67410215;4,460427942
30634644;19000;-75,65865667;4,434285921;-75,65865667;4,434285921
30634646;19000;-75,6574575;4,493308191;-75,65574944;4,49478566
30634648;19000;-75,68535114;4,466450502;-75,68466499;4,465853427
30634649;19000;-75,67198079;4,492939565;-75,67198079;4,492939565
30634650;19000;-75,65331307;4,471920551;-75,65193191;4,471143097
30634652;19000;-75,65648208;4,451772133;-75,6584364;4,447698708
30634653;19000;-75,65853786;4,45630444;-75,65771729;4,45442878
30634654;19000;-75,68779817;4,459483136;-75,68779546;4,459483131
30634655;19000;-75,65351279;4,476698768;-75,65372596;4,473142709
30634656;19000;-75,66114811;4,436618621;-75,66151867;4,436898683
30634657;19000;-75,69716681;4,459581328;-75,69716681;4,459581328
30634658;19000;-75,69678957;4,437789333;-75,69494218;4,441156168
30634659;19000;-75,65916578;4,491718615;-75,6574575;4,493308191
30634662;19000;-75,67953906;4,491221096;-75,67953906;4,491221096
30634664;19000;-75,68912893;4,46073777;-75,68923766;4,4608772
30634666;19000;-75,65575147;4,474229694;-75,65715744;4,475696069
30634668;19000;-75,70792613;4,443153962;-75,70792633;4,443136864
30634669;19000;-75,66755454;4,446763426;-75,66618996;4,449105886
30634672;19000;-75,65771729;4,45442878;-75,65648208;4,451772133
30634673;19000;-75,65372596;4,473142709;-75,65365773;4,472091183
30634822;19000;-75,64750889;4,445279092;-75,64750889;4,445279092
30634823;19000;-75,67258257;4,469400364;-75,67241303;4,469970489
30634824;19000;-75,6574575;4,493308191;-75,6574575;4,493308191
30634826;19000;-75,66972539;4,443415405;-75,66982369;4,443824221
30634827;19000;-75,6567334;4,492310527;-75,6567334;4,492310527
30634829;19000;-75,64703854;4,468592288;-75,64629084;4,468165023
30634830;19000;-75,67408375;4,4606277;-75,6735952;4,462228728
30634831;19000;-75,6818167;4,473484473;-75,6818167;4,473484473
30634833;19000;-75,6694062;4,444531285;-75,6694062;4,444531285
30634834;19000;-75,65509314;4,460182402;-75,65509314;4,460182402
30634835;19000;-75,65365773;4,472091183;-75,65331307;4,471920551
30634836;19000;-75,65386843;4,449282771;-75,65454464;4,449880747
30634837;19000;-75,67711531;4,472669056;-75,67711531;4,472669056
30634840;19000;-75,65193191;4,471143097;-75,65193191;4,471143097
30634842;19000;-75,64052895;4,465280702;-75,64052895;4,465280702
30634843;19000;-75,65876079;4,467300682;-75,66017357;4,469437858
30634846;19000;-75,66474888;4,451875803;-75,66474888;4,451875803
30634847;19000;-75,67370684;4,483477574;-75,67322279;4,484587709
30634848;19000;-75,64528032;4,467641416;-75,64528032;4,467641416
30634850;19000;-75,6978321;4,458819562;-75,69716681;4,459581328
30634851;19000;-75,65385943;4,449282754;-75,65385943;4,449282754
30634852;19000;-75,67300372;4,4851496;-75,67300372;4,4851496
30634853;19000;-75,65437791;4,439159457;-75,65631039;4,438467086
30634854;19000;-75,64183567;4,469573801;-75,64330917;4,470566611
30634855;19000;-75,70125406;4,458354993;-75,70125406;4,458354993
30634856;19000;-75,67411176;4,465312508;-75,67411176;4,465312508
30634857;19000;-75,69048196;4,469298976;-75,69048196;4,469298976
30634858;19000;-75,67220155;4,496658317;-75,67220155;4,496658317
30634859;19000;-75,66454203;4,457355695;-75,66454203;4,457355695
